用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接,"是否担忧（1=担忧，-1=完全不担忧，0=中性，有些担忧但不用买保险,2=疑似抑郁症）",标签1（担忧对象）,标签2（担忧什么）,标签3（什么保险）,标签4（症状）
隐于市的百分之百少女,"
                    2019年到2020年2月29日心态杂记毕业来的那么快，快到还没有准备好成为一名社会人，毕业来的那么晚，晚到我已经颓废成110斤的装幼稚的老少女19年初，我壮志酬筹，坚信自己一点可以找到一份好工作，市里三甲大医院，随之一次次的失败，我认命了，现在的我，我雄心壮志，却没有奋斗的决心，吃苦的精神，站在泥沼中仰着高傲的头颅，是的，从大学开始我放纵自己，坚信我只要稍微一努力就可以做到最好，但是我错了，我努力不了了，我就是最差的，但是我却一直不承认，就这样一直堕落下去了找工作的过程也是自我剖析的过程，在这个需要竞争的考试里，我看到了他们的努力，他们的辛苦，他们的坚持，同样也看到了他们的优秀，我的缺点，我的面试很差，紧张慌张语无伦次词不达意不能理解题目的意思，一次一次的失败让我不断找到自己的缺点，却依然无法改正无法进步，明知面试没有优势，笔试却依然不努力，怀着犯罪的心里玩着手机假装看书，对不起妈妈的操心担心辛劳迁就付出，也对不起爸爸和妹妹的配合面试失败总会崩溃，临近过年，压力骤然增压，整张脸像毁容一般爆发了痘痘，这无疑是雪上加霜，终于，虽说笔面发挥均不好，但总算进了体检，经过治疗，现在也只剩痘印了，可以过个好年了20年是鼠年，我和妈妈的本命年，体检名单公布之前，也许我们对失败都没有释怀，只是为了继续生活选择暂时遗忘，我没有任何责怪的意思在，因为我花了很多钱，去准备笔试和面试，我们家这两年也没有赚很多钱，我已经23岁，花家里的钱真的很羞愧，但是他们买衣服有意无意的忽略我，我还是察觉到了，问我要不要去，我怀着尽管是心甘情愿但是很复杂的心情说不去，之前一直在想本命年要穿什么，想了好久，会有些失落，但是我知道是我做的不好，我不应该去，之后为了安心提前检查了身体，又花了很多钱，我知道他们很心疼我也很心疼，但是他们在隐藏，没有表现出来，之后我们去买了衣服，因为冬天没有羽绒服穿，所以我买了一件打五折的一千块钱的羽绒服，是我有史以来最贵的衣服，手机微信没钱抢过妈妈手机去付钱的那一刻，我完全抬不起头来了，我完全丧失了自尊心，我只能继续装作无所谓装作淡定说服自己这件衣服应该买必须买，很快的我们付好钱拿着衣服走了，妈妈说再买几件吧，我拖着妈妈落荒而逃了，我不能再买了，我不能再花钱了，于是我断了小猫的猫粮，手机里不再有余额终于啊，一切都好起来了，一切都在往好的方面发展啦，20年的春节因为新型冠状病毒肺炎稍显冷清，拜年的人少了很多，微信上给姥姥姥爷拜了年，让不喜热闹的我轻松了很多，说起来，我很怪，我喜欢的是热闹里的孤独，孤独是我，哈哈很怪吧因为疫情一切推迟，我也又浑浑噩噩了一段时间，疫情凶猛时期，时刻刷微博，时刻关注最新情况，为我自己没有找到工作躲过一劫感到一丝庆幸，却也为自己身为医学生，却什么忙也帮不上而愧疚自责，每当看到有这么多人因为疫情受苦受难，恨不能上前线，不能尽一份力，恨医务人员忙到脚不着地而我却在家中悠哉悠哉，好在一切都好起来了不想记录的妈妈生病了，现在想起了好怕好怕好怕2020年，加油吧，一切都要好起来啊鼠年，给我好运吧，让我找到心上人希望我可以顺利入职，顺利工作，顺利考研，顺利开车，顺利考职称，顺利恋爱，顺利结婚，顺利生子，顺利做喜欢的事情，一切顺顺利利2024年2月29日，希望那时的我，有自己的事业，有研究生文凭，有爱我的我爱的老公，有可爱的孩子，有还可以的车，有不大不小的房子，有炫酷的车技，有温柔上进的心态，有独当一面的能力，有健康的父母好家人（一定要有），如果还没有，也不要气馁，要继续加油写于2020年3月1日凌晨一点五分此时的我还是一个小少女哦 收起全文d
                ",  , , ,"
                        03月01日 01:05
                        ",前后2000万 OPPO R11s,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=9,https://weibo.com/6157631813/Iwvot1kuY?refer_flag=1001030103_,,,,,
叶东杭律师,"
                    话说回来，如果不是担心父母会很伤心，其实我无数次想到过要离开。怎么说呢，这件事情其实就像是重启Galgame一样，我其实很好奇，真正的在操纵这套机制的人是怎么样的。我对这件事情充满着非常大的好奇，有时候甚至会大于吃饭睡觉。 ​                ",  ,2,8,"
                        03月01日 01:04
                        ",HUAWEI P30,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=9,https://weibo.com/5748450226/IwvnVkSJp?refer_flag=1001030103_,,,,,
元气少女二十er,"
                    看完了《结婚礼服》 感触很多吧 总是等到要失去的时候才会去珍惜  等到没时间的时候才去做一直想做但是没有做的事情  人啊 也是可以一瞬间就可以长大的 担心父母的身体  担心会有意外的发生  唉 也就是闲的  闲的有这么多时间去杞人忧天   一部好的作品  不是说它情节多么精彩 特效多么高科技 而是它的某一点能引起你的共鸣  能够给你带来启发  能够给你带来改变也许是因为疫情一直都在家里  然后担心的事情突然多了起来 或者是  越长大  思考的事情越多。刚过完年的时候  发现时间真的很多  然后慢慢的回想以前的事情  发现 能记住的很少 零零星星的 之前真的是做了很多很多让父母伤心的事情 所以现在会很惭愧 思考小时候为什么没人一起玩 想着为什么撒那么多谎  想着未来的路啊怎么走 想着  为什么越变变的这么不像样子   想着  如果当初不这么难堪 或者有自知之明  或许 现在的路也不一样吧 一直都没有好好的认识自己  也没有做好自己   要变得越来越有耐心对家人朋友 “我念的经，只有四个字“人生苦短”。因为这苦和短，我马不停蹄，一意孤行。”——汪曾祺《人间草木》#结婚礼服[电影]# 收起全文d
                ",  , , ,"
                        03月01日 00:41
                        ",vivo AI智慧拍照X21,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/6643940754/IwveBE30h?refer_flag=1001030103_,,,,,
郭七七呀,"
                    生活还得继续可不能再让父母为我担心了爸爸其实都知道 但是他不说只有我明白其实他心里和我一样也很难过 ​                ",  , , ,"
                        03月01日 00:24
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/5579617000/Iwv7QCykd?refer_flag=1001030103_,,,,,
婷小周ztt,"
                    #请回答1988# 故事内容：德善妈妈医院体检，发现胸部有块肿瘤，在做病理检测等结果的日子里，看着妈妈憔悴抑郁的样子，爸爸一面安慰着，一面背着妈妈担心得要死。因为宝拉是姐姐，所以爸爸只跟宝拉讲了父母目前的忧愁，并嘱咐不要告诉弟弟余晖和妹妹德善。剧中有几个细节刻画，很是感人。一个是一家人围在桌前吃炸酱面，弟弟妹妹照常不误，把面吃得一干二净。只有心怀心事的姐姐爸爸和妈妈，三人说不喜欢吃，并双双低头沉默，忐忑担心不已在妈妈接完来自医生的电话得知肿瘤是良性后开心不已。一旁的爸爸一直说自己从来没把这件事放在心上。而姐姐则沉默微笑，继续吃着碗里的面。第二个是金社长和豹纹女士担心宝拉妈妈的病理结果，来家看望，一家人的平安无事换来两家人想要举杯畅饮的庆祝。 L婷小周ztt的微博视频 收起全文d
                ",  , ,3,"
                        03月01日 00:21
                        ",HUAWEI P30,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/5043984189/Iwv6wey8T?refer_flag=1001030103_,,,,,
于darling,"
                    2020.02.29父母为商我为师三四知心的朋友现在你所忧虑担心的时间可以给你答案四年后去日记本上回答现在提问的问题 ​                ",  , ,1,"
                        03月01日 00:00
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/5489581676/IwuY0qmHK?refer_flag=1001030103_,,,,,
我的悦然空间,"
                    #2020年2月29日#今天阴雨有黄雾因为疫情一个多月闷在家里偶尔放风去楼下走一圈女儿也再有100天就参加高考了揪心父母不能见面身体让人担心不知道4年后的今天就是什么样子反正2020年的2月29日是个难熬的日子今天看了部电影🎬乔乔的异想世界 真是部好电影好久没这样笑过 哭过时间马上就要过去新的3月就要到了祝我爱的人爱我的人都安康顺遂吧 收起全文d
                ",  ,2,2,"
                        02月29日 23:58
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/1678313630/IwuXoAkAr?refer_flag=1001030103_,,,,,
loeuf,"
                    弟弟的老婆生了 很荣幸成为第二个接到电话通知的人但他可能不会明白像我这种不喜欢小孩的人并不会因为新生儿的出世产生跟他一样的共情 只是会为了ta们的父母开心而欣慰然后其实我担心的是 怎样处理从小与你一起长大的姐弟的小孩之间各种关系的问题……#nite, love# ​                ",  ,1, ,"
                        02月29日 23:56
                        ",iPhone X,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/2166894102/IwuWxaVHU?refer_flag=1001030103_,,,,,
挺乖的高萌,"
                    #四年后的2月29#四年的GZM一定是这样的正在上研究生(哈哈哈，当然一次性考上最好)或者是研究生毕业！！！一定要有自己的存款！当然金额不限(至少也得成为一个“万元户”吧)！研究生毕业后找到自己满意，父母满意的工作！！自己的生活能够过的幸福！！！然后能够不让父母担心！的女孩？？还是woman？？ 收起全文d
                ",  ,5,2,"
                        02月29日 23:48
                        ",HUAWEI P20 Pro,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/2035021545/IwuTjpv5T?refer_flag=1001030103_,,,,,
佳佳Lee_,"
                    #对四年后的自己说句话# 你应该已经考上了自己喜欢的大学 好好生活 照顾好自己 不要让父母担心 去做自己想做的事 不要后悔 emm不知道会不会出现一个爱你的人 总之自己开心就好！！我们关系不会改变！！加油！！ ​​​                ",  , ,2,"
                        02月29日 23:38
                        ",HUAWEI P20,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/5504746212/IwuPkFSpA?refer_flag=1001030103_,,,,,
全是该昵称已被占用,"
                    一转眼就又是3月了，时间过得真快啊，这大半年操心的事太多忙的就没停下来过，感觉好累啊！这几年一直让父母担心也是心存愧疚，可是我真的还是适合这样一个人，放弃治疗了，继续承受吧，人生因孤独而丰盛。 2成都·燎原乡 L全是该昵称已被占用的微博视频 ​                ",  ,1, ,"
                        02月29日 23:26
                        ",荣耀20,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/2945708087/IwuKa2ujO?refer_flag=1001030103_,,,,,
空心菜1992_89719,"
                    开启夜跑模式，拿出了压箱底的运动装，跑了2公里发现自己体力真的太差，跑累了躺在草坪上大哭起来，觉得自己太任性，为了这段感情把自己弄的疲惫不堪。晚上吃饭时爸爸端一碗猪脚汤送到跟前，说我太瘦必须要吃点，晚上也不许我再直播，必须好好睡觉。那一刻我真的愧对父母，让爱我的人如此担心。回来洗了一个冷水澡，清醒了许多，看着镜子中的自己，没有了往日的风采，拿出面膜敷了起来，已经好久没有好好护肤了，我知道，我不能再颓废下去，我还有梦想，我需要振作。希望下一个2.29，我再翻看这条微博时已经把梦想完成。加油！ 2佛山 收起全文d
                ",  , ,1,"
                        02月29日 23:21
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/3858992945/IwuIrm34v?refer_flag=1001030103_,,,,,
Bubble-la,"
                    希望在下一个2月29日之前能事业有成，如果没有也请自己不要让父母担心。要独立，要自信，要认真，要好好的。 ​                ",  , , ,"
                        02月29日 23:21
                        ",vivo智能手机,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/6628711190/IwuI8qVqb?refer_flag=1001030103_,,,,,
啤酒瓶子几文钱,"
                    到了一定年纪越来越离不开父母了更多的是担心想要做的也太多 ​                ",  , , ,"
                        02月29日 23:16
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/5629776025/IwuGjgkWv?refer_flag=1001030103_,,,,,
lzy-亦,"
                    #四年后的2月29# 我会是什么样子的呢？要变成自己所期待的样子2020年的我20岁➡2024年的我24岁到那个时候 就会变得更成熟也会更明确自己想要的是什么不让父母担心 ​​​                ",  , , ,"
                        02月29日 23:16
                        ",nova5i 2400万AI四摄,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/5659631108/IwuGhcT0Y?refer_flag=1001030103_,,,,,
悬崖上的Violeta,"
                    #四年后的2月29#你……应该不在了吧，如果按照你预想的那样，那么你的父母现在还好吗，很担心他们生活的好不好吧，一直默默地守护着他们吧。如果你还在的话……你……现在感觉怎么样，找到希望了吗，愿你继续加油 ​                ",  , , ,"
                        02月29日 23:16
                        ",vivo iQOO生而强悍,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/3949779426/IwuG5F8D1?refer_flag=1001030103_,,,,,
小亭子030,"
                    #四年后的2月29# 2024年–26岁四年那么长又那么短，希望自己的工作稳定，好好工作，孝顺父母，有猫有狗，变得成熟稳重，身边朋友不在数量，有质量就行，也一定有个很爱我的人在身边，继续加油，让自己过得更好。希望父母身体健康，两个人能一起出去旅游，不用担心我。希望家人朋友幸福快乐，健康顺遂！以上   ˙Ⱉ˙ฅ 收起全文d
                ",  , ,2,"
                        02月29日 23:15
                        ",Redmi K20 Pro 真旗舰,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=10,https://weibo.com/3834809101/IwuFS8Z4L?refer_flag=1001030103_,,,,,
