用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接,"是否担忧（1=担忧，-1=完全不担忧，0=中性，有些担忧但不用买保险,2=疑似抑郁症）",标签1（担忧对象）,标签2（担忧什么）,标签3（什么保险）,标签4（症状）
冰菲菡莛,"
                    雾霾指数130，呼吸不舒服！ ​​​ ​                ",  , , ,"
                        2017年05月01日 20:39
                        ",iPhone 6 Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=27,https://weibo.com/2501808901/F187Tpx2e?refer_flag=1001030103_,,,,,
Linda哒哒哒哒,"
                    每逢雾霾天就会不舒服…没想到这次邻居拆房子搞出来的灰比雾霾可怕多了💔💔 2苏州 ​                ",  , , ,"
                        2017年05月01日 20:16
                        ",iPhone 7,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=27,https://weibo.com/1951735917/F17YBysxM?refer_flag=1001030103_,,,,,
就是一揣子,"
                    政经届有一种很流弊的说法，意思是黑龙江保护好自己的青山绿水，就是对中国最大的贡献。其中隐含的意味总像是：你们咋发展经济也是白费劲儿，消停地待着吧。听起来不舒服，但我们的生态真的是一流的，偶有雾霾，也基本是供暖和烧荒引起的，也只存在于冬季，其他季节，总是天高云淡，捧来绿色也醉人。人生一世，自然地来，自然地去，也是一种幸运吧，人类只能吃糠咽菜，也是大自然的造化。 收起全文d
                ",  , ,2,"
                        2017年04月30日 07:39
                        ",华为P9手机摄影再突破,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=27,https://weibo.com/1907753487/F0TAYBJKP?refer_flag=1001030103_,,,,,
酒酿小眠子,"
                    每次雾霾天是我最难过的日子，普通人都会觉得很不舒服，就别说我了，良以下的天气我就觉得很是不舒服了。有一年很严重，医院一周去了三次。对别人来说就是，你自己身体不好抵抗力不行。还有之前家里有新家具，和某次做银镜实验，因为有醛类，多吸到两口就开始疯狂流鼻涕，家具那次就又病了。食物上幸好还没有什么发现_(•̀ω•́ 」∠)_化妆品护肤品上也幸好在这方面没什么问题。可能就因为这个原因，就很不喜欢，被说为什么别人都没有问题，你就不行，是你太娇气了吧。 收起全文d
                ",  , , ,"
                        2017年04月29日 17:34
                        ",小可爱的iPhone 7 Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=27,https://weibo.com/2294467051/F0O3Oih0Y?refer_flag=1001030103_,,,,,
haha9906,"
                    市政府：加速解决北京的漫天毛絮吧！秋冬季严重雾霾，春天阳光明媚满街飞毛，只有百姓看得见和感受得到不舒服吗？各种呼吸道过敏算天灾人祸？什么是百姓之需？只见新闻说治理，真没见有谁在治理，别动嘴勤动手慢的多少年没动静？ ​                ",1,2, ,"
                        2017年04月29日 12:26
                        ",红米4G,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=27,https://weibo.com/2187307967/F0M2Xw12K?refer_flag=1001030103_,,,,,
搞不清土地的人,"
                    现在肉眼都看到雾霾，灰灰的天空今人感觉到一点都不舒服哎…… ​                ",  , , ,"
                        2017年04月29日 09:17
                        ",红米3,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=27,https://weibo.com/5704569175/F0KO9a3CV?refer_flag=1001030103_,,,,,
落寞的心123,"
                    看热闹的机会。她们嘲笑的目光让我很不舒服。所以，整个上午我的心都在雾霾笼罩下。总算干完活了。然后吃饭，收拾，在过个八小时就可以回宿舍了。我好盼啊！ 就在员工们正要吃午饭时，食堂里来了一位建康，精明干练的中年人。只见他浓眉大眼，中等个儿。整齐，茂密的板寸头，又黑又亮。和他一起来的还有一个十六七岁的男孩子。他们的到来，给食堂员工带来了活泼，而轻松的气氛。 收起全文d
                ",  , , ,"
                        2017年04月28日 17:35
                        ",Android客户端,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=27,https://weibo.com/6198195806/F0EDZqdWH?refer_flag=1001030103_,,,,,
hd熊猫人,"
                    5658555平时去凤华路吃小胖手擀面，穿越明光路时相当费劲，车流量很大，有时得等一两分钟。今儿限行，路上车辆一下子少了好多，少的有点难以置信。雾霾实在太严重了，平时嗓子几乎没有过不适感，今儿觉得有些不舒服，有异物感。限行对于防治雾霾简直是杯水车薪，还是限制上班比较靠谱。 |西安·明光... ​                ",  , , ,"
                        2017年04月25日 23:01
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=27,https://weibo.com/1295808122/F0euOhph1?refer_flag=1001030103_,,,,,
小一花TinyEva,"
                    新到40瓶滇橄榄，嗓子不舒服又不想吃药的抓紧～春天容易感冒加喉咙发炎，不得吃药的孕妇，雾霾地区的民众，烟嗓，讲话多的老师，要清肺的都适合吃～原价38/罐 100/三罐！活动还是买三罐送一罐 也就是100/4罐包邮！！！ 2昆明·嘉年华购物广场 ​                ",  , , ,"
                        2017年04月25日 16:32
                        ",iPhone 7 Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=27,https://weibo.com/2044441950/F0bWGbQNP?refer_flag=1001030103_,,,,,
C嫣然yi笑,"
                    🎋🎋玉竹玉竹🎋🎋，🙏🏼谢谢胡庆余堂带给我们连孩子都能吃的产品，让我们把一份关爱在家人亲朋好友间健康传播。👉🏼👉🏼👉🏼👉🏼👉🏼1⃣️喉咙不舒服可以吃玉竹；2⃣️雾霾引起的清肺养肺可以吃玉竹；3⃣️咽喉炎，支气管炎，吸烟者可以吃玉竹；4⃣️消炎化痰，清热解毒咳嗽可以吃玉竹； 收起全文d
                ",  , , ,"
                        2017年04月25日 09:00
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=27,https://weibo.com/2106366242/F08Zh5dvf?refer_flag=1001030103_,,,,,
那只兔子什么都知道,"
                    一有雾霾嗓子就不舒服，鼻腔里感觉都是雾霾的味道。为什么都快夏天了天津还这么多雾霾 ​                ",  , , ,"
                        2017年04月24日 23:15
                        ",快充长续航魅蓝 Note5,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=27,https://weibo.com/5616136406/F05a21zzB?refer_flag=1001030103_,,,,,
快乐就好-198707,"
                    学习过后来杯爱维特，每天来一包抵抗自由基，提高免疫力💪人就像放在外面的铁一样，时间一长铁就会生锈，人也一样时间一长皮肤就会长斑变老每天吸点雾霾🌁来一杯每天吸点汽车🚗尾气来一杯每天吃点地沟油来一杯感冒身体不舒服来一包因为我不想变老，我要美白 ​                ",  , , ,"
                        2017年04月22日 18:05
                        ",iPhone 6,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/5905734207/EFHJr8Knv?refer_flag=1001030103_,,,,,
FISHOOL,"
                    我在环境气候养人的地方会爆痘，浑身上下不舒服，打小粗糙惯了，只热爱干燥、360度顶风、没有春秋季和被雾霾笼罩的城市。 ​                ",  ,8,2,"
                        2017年04月18日 13:40
                        ",🦍不用iPhone,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/1868587123/EF4hKuNIn?refer_flag=1001030103_,,,,,
小一花TinyEva,"
                    明天新到50瓶滇橄榄，够发12个人左右，目前还有30瓶左右可以定，嗓子不舒服又不想吃药的抓紧～春天容易感冒加喉咙发炎，不得吃药的孕妇，雾霾地区的民众，烟嗓，讲话多的老师，要清肺的都适合吃～原价38/罐 100/三罐！活动还是买三罐送一罐 也就是100/4罐包邮！！！ 2昆明·嘉年华购物广场 ​                ",  , , ,"
                        2017年04月18日 12:29
                        ",iPhone 7 Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/2044441950/EF3P62Spo?refer_flag=1001030103_,,,,,
干嘛非得有个昵称呀,"
                    我觉得我已经中毒了，每天头疼嗓子不舒服【打印机雾霾_百度百科】办公室现打印机雾霾，须防臭氧中毒：打印机雾霾是指激光打印机在使用过程中产生的对人体有害的气味和粉尘，其主要包括臭氧和碳粉，如果这些有害物超标就会强烈刺激人的呼吸... O网页链接 ​                ",  , , ,"
                        2017年04月18日 11:29
                        ",百度百科 ,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/2287740263/EF3qxCME7?refer_flag=1001030103_,,,,,
冰山上的雪莲花zxl,"
                    雾霾🌁又来了，灰蒙蒙让人感觉不舒服😌 ​                ",  , , ,"
                        2017年04月18日 10:22
                        ",iPhone 6,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/5476898964/EF2ZCFs1b?refer_flag=1001030103_,,,,,
糖贰角,"
                    最近入了一个神器➡ KOANE鼻罩✨ 我也是抱着试试看的心里  上网查了一下这个鼻罩是无添加化学物质的  无毒无刺激  和口罩比透气性比较好  小小的佩戴上也不明显 不会影响美观  我是有轻度鼻炎的  灰尘多啊雾霾天啊我的鼻子就会很不舒服  连带着头也跟着痛最近家里装修  土很多  味也大  多亏有这个鼻罩了👏 有效阻挡了灰尘  保护鼻子👃 保护肺雨伞模样的过滤器  还附带小盒子  出门用小盒子带两个  很方便从此不怕灰尘 不怕雾霾  妈妈再也不用担心我的鼻炎了😏 @中韩物流onchannel #KOANR鼻罩##雾霾##阻挡有害气体##大气污染##空气净化器##时尚口罩# 收起全文d
                ",  ,1,1,"
                        2017年04月17日 22:02
                        ",Android,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/2376728671/EEY9bdg3F?refer_flag=1001030103_,,,,,
左岸的瓶儿Aquarius,"
                    今天扬尘➕雾霾，身体不舒服。同时兴仔的哥哥发来他在南方的照片 ​                ",  ,3, ,"
                        2017年04月17日 15:42
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/1631718780/EEVEMohQj?refer_flag=1001030103_,,,,,
兜子的兜儿,"
                    出门有点小雨，返回取伞，阴天还有些雾霾，嗓子有点不舒服，过会到单位泡点白茶吧。其实这样的天最适合在家喝茶…… ​                ",  ,3, ,"
                        2017年04月17日 07:29
                        ",Android客户端,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/6109882712/EESqPllBL?refer_flag=1001030103_,,,,,
两仪sunshine,"
                    昨天锻炼得有点猛，又在书市转了一大圈，今天起来有种摔下山崖全身骨折后又喝了灵药刚刚愈合的感觉……只好一整天都在床、厨房、洗手间之间转悠。今天又是雾霾天，嗓子又开始不舒服，头也又开始疼。要了老命了 ​                ",  , , ,"
                        2017年04月16日 18:25
                        ",微博国际版,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/5775088321/EENiB3Krp?refer_flag=1001030103_,,,,,
毒而献之,"
                    5658555平时去凤华路吃小胖手擀面，穿越明光路时相当费劲，车流量很大，有时得等一两分钟。今儿限行，路上车辆一下子少了好多，少的有点难以置信。雾霾实在太严重了，平时嗓子几乎没有过不适感，今儿觉得有些不舒服，有异物感。限行对于防治雾霾简直是杯水车薪，还是限制上班比较靠谱。 |西安·明光... ​                ",  , , ,"
                        2017年04月16日 12:54
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/1910740062/EEL8a4k2O?refer_flag=1001030103_,,,,,
手凉coco,"
                    雾霾天嗓子不舒服必备🇯🇵日本神药龙角散蓝色薄荷味，粉色蜜桃味。龙角散在日本可谓家喻户晓，有200多年的历史，对嗓子不适，吸烟过多，感冒引起的喉咙肿痛，咳嗽不止均有明显的缓和作用。薄荷味、蜜桃味为粉末状。可直接对着患处倒入，入口即化，见效快。最主要味道甜甜的，凉凉的。全部中草药成分，从3岁小朋友到80岁的老人都可以安心服用哦 2上海·长宁区 收起全文d
                ",  , , ,"
                        2017年04月16日 12:34
                        ",iPhone 6,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/6106681259/EEL0fAQKt?refer_flag=1001030103_,,,,,
是我是我还是我G,"
                    🎉🎉揭开SWISSE新成员神秘面纱🎉🎉😷😷咳嗽老不好，有痰嗓子不舒服🎀🎀SWISSE清肺灵🎀🎀🍀🍀天然植物提取，赤芝，黄芪，毛蕊花👏👏能维持肺功能健康，帮助肺解毒，止咳化痰，缓解呼吸系统发炎🌺雾霾，尾气，二手烟，粉尘通通说NO🌟🌟关爱自己，关爱家人！坚持服用，效果看得见 收起全文d
                ",  , , ,"
                        2017年04月15日 14:14
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/2362893823/EECecfhUu?refer_flag=1001030103_,,,,,
清河社区卫生服务中心,"
                    雾霾对皮肤的伤害解放军304医院老年病科主任医师杨清明表示，因为皮肤也有呼吸功能，在干净的空气里，皮肤会很舒适、滋润，但如果在一个很脏的环境里，皮肤会很不舒服。如果长期处在雾霾天气下，可以涂一些保护霜、隔离霜之类的东西，等下班之后再清洗掉。并且，勤洗脸也很有必要。 ​                ",  , , ,"
                        2017年04月14日 11:08
                        ",360安全浏览器,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=28,https://weibo.com/2660040657/EErA9eOSO?refer_flag=1001030103_,,,,,
